id	num
SoyZH13_15G222500	3382
SoyZH13_15G215800	3384
SoyZH13_15G220500	3398
SoyZH13_15G230601	3409
SoyZH13_15G221301	3429
SoyZH13_15G173000	3438
SoyZH13_15G160600	3440
SoyZH13_15G221300	3453
SoyZH13_15G229300	3462
SoyZH13_15G221201	3465
SoyZH13_15G220300	3468
SoyZH13_15G222600	3472
SoyZH13_15G218600	3473
SoyZH13_15G220400	3476
SoyZH13_15G230600	3480
SoyZH13_15G221302	3506
SoyZH13_15G229902	3526
SoyZH13_15G229901	3542
SoyZH13_15G213702	3579
SoyZH13_15G213701	3581
SoyZH13_15G222400	3591
SoyZH13_15G221800	3594
SoyZH13_15G229908	3610
SoyZH13_15G229906	3615
SoyZH13_15G179001	3619
SoyZH13_15G229903	3676
SoyZH13_15G221400	3681
SoyZH13_15G218901	3692
SoyZH13_15G220200	3735
SoyZH13_15G210100	3789
SoyZH13_snoRNA_1363	3807
SoyZH13_15G229904	3814
SoyZH13_15G217600	3827
SoyZH13_15G218800	3842
SoyZH13_15G218700	3848
SoyZH13_15G215900	3849
SoyZH13_15G221200	3856
SoyZH13_15G229200	3856
SoyZH13_tRNA_0568	3891
SoyZH13_15G173700	3892
SoyZH13_15G229905	3914
SoyZH13_15G229907	3935
SoyZH13_15G226500	3936
SoyZH13_15G217700	3970
SoyZH13_15G221900	3973
SoyZH13_15G217500	3980
SoyZH13_15G218500	3980
SoyZH13_15G219201	3990
SoyZH13_15G219700	3991
SoyZH13_15G219100	4009
SoyZH13_15G219203	4013
SoyZH13_15G219202	4047
SoyZH13_15G220601	4064
SoyZH13_15G218900	4065
SoyZH13_15G221600	4075
SoyZH13_15G219900	4091
SoyZH13_15G221700	4120
SoyZH13_15G229100	4152
SoyZH13_15G217800	4155
SoyZH13_15G216000	4174
SoyZH13_15G217900	4235
SoyZH13_15G216100	4266
SoyZH13_15G209902	4276
SoyZH13_15G210000	4283
SoyZH13_15G217400	4291
SoyZH13_15G217200	4304
SoyZH13_15G209901	4336
SoyZH13_15G216200	4349
SoyZH13_15G217300	4351
SoyZH13_tRNA_0569	4352
SoyZH13_15G222000	4360
SoyZH13_15G219300	4459
SoyZH13_15G219200	4480
SoyZH13_15G209900	4516
SoyZH13_15G218001	4541
SoyZH13_15G220100	4541
SoyZH13_15G229000	4584
SoyZH13_15G216400	4596
SoyZH13_15G218000	4665
SoyZH13_15G209800	4719
SoyZH13_15G218400	4719
SoyZH13_15G219400	4746
SoyZH13_15G216800	4830
SoyZH13_15G228500	4864
SoyZH13_15G216201	4875
SoyZH13_15G216202	4921
SoyZH13_15G216300	4934
SoyZH13_15G216500	5038
SoyZH13_15G216900	5118
SoyZH13_15G217100	5253
SoyZH13_15G216600	5472
SoyZH13_15G228600	5517
SoyZH13_15G228900	5632
SoyZH13_15G228701	6028
SoyZH13_15G228700	6187
SoyZH13_15G228800	6651
